,price,volume
779250,779250,14
779275,779275,14
779300,779300,14
779325,779325,14
779350,779350,14
779375,779375,14
779400,779400,14
779425,779425,14
779450,779450,14
779475,779475,14
779500,779500,14
779525,779525,13
779550,779550,13
779575,779575,13
779600,779600,13
779625,779625,13
779650,779650,13
779675,779675,13
779700,779700,13
779725,779725,13
779750,779750,13
779775,779775,13
779800,779800,13
779825,779825,13
779850,779850,13
779875,779875,13
779900,779900,13
779925,779925,13
779950,779950,13
779975,779975,13
780000,780000,13
780025,780025,13
780050,780050,13
780075,780075,13
780100,780100,13
780125,780125,13
780150,780150,12
780175,780175,12
780200,780200,12
780225,780225,12
780250,780250,12
780275,780275,12
780300,780300,12
780325,780325,12
780350,780350,12
780375,780375,11
780400,780400,11
780425,780425,11
780450,780450,11
780475,780475,12
780500,780500,12
780525,780525,12
780550,780550,12
780575,780575,12
780600,780600,12
780625,780625,13
780650,780650,13
780675,780675,14
780700,780700,14
780725,780725,14
780750,780750,14
780775,780775,14
780800,780800,14
780825,780825,14
780850,780850,14
780875,780875,14
780900,780900,14
780925,780925,14
780950,780950,14
780975,780975,14
781000,781000,14
781025,781025,14
781050,781050,14
781075,781075,14
781100,781100,14
781125,781125,14
781150,781150,14
781175,781175,14
781200,781200,15
781225,781225,15
781250,781250,15
781275,781275,15
781300,781300,15
781325,781325,15
781350,781350,15
781375,781375,15
781400,781400,15
781425,781425,15
781450,781450,15
781475,781475,15
781500,781500,15
781525,781525,15
781550,781550,14
781575,781575,14
781600,781600,14
781625,781625,14
781650,781650,14
781675,781675,14
781700,781700,14
781725,781725,14
781750,781750,14
781775,781775,14
781800,781800,14
781825,781825,14
781850,781850,14
781875,781875,14
781900,781900,14
781925,781925,14
781950,781950,14
781975,781975,14
782000,782000,14
782025,782025,14
782050,782050,14
782075,782075,14
782100,782100,14
782125,782125,14
782150,782150,14
782175,782175,14
782200,782200,14
782225,782225,14
782250,782250,14
782275,782275,14
782300,782300,14
782325,782325,14
782350,782350,14
782375,782375,14
782400,782400,14
782425,782425,14
782450,782450,14
782475,782475,14
782500,782500,14
782525,782525,14
782550,782550,14
782575,782575,14
782600,782600,14
782625,782625,14
782650,782650,14
782675,782675,14
782700,782700,14
782725,782725,14
782750,782750,14
782775,782775,14
782800,782800,14
782825,782825,14
782850,782850,14
782875,782875,14
782900,782900,14
782925,782925,14
782950,782950,14
782975,782975,14
783000,783000,14
783025,783025,14
783050,783050,14
783075,783075,14
783100,783100,14
783125,783125,14
783150,783150,14
783175,783175,14
783200,783200,14
783225,783225,14
783250,783250,14
783275,783275,13
783300,783300,13
783325,783325,13
783350,783350,13
783375,783375,13
783400,783400,13
783425,783425,13
783450,783450,13
783475,783475,13
783500,783500,13
783525,783525,13
783550,783550,13
783575,783575,13
783600,783600,13
783625,783625,13
783650,783650,13
783675,783675,13
783700,783700,13
783725,783725,13
783750,783750,13
783775,783775,13
783800,783800,13
783825,783825,13
783850,783850,13
783875,783875,13
783900,783900,13
783925,783925,13
783950,783950,13
783975,783975,13
784000,784000,13
784025,784025,13
784050,784050,13
784075,784075,13
784100,784100,13
784125,784125,13
784150,784150,13
784175,784175,13
784200,784200,13
784225,784225,13
784250,784250,13
784275,784275,13
784300,784300,13
784325,784325,13
784350,784350,13
784375,784375,13
784400,784400,13
784425,784425,13
784450,784450,13
784475,784475,13
784500,784500,13
784525,784525,13
784550,784550,13
784575,784575,13
784600,784600,13
784625,784625,13
784650,784650,13
784675,784675,13
784700,784700,13
784725,784725,13
784750,784750,13
784775,784775,13
784800,784800,13
784825,784825,13
784850,784850,13
784875,784875,13
784900,784900,13
784925,784925,13
784950,784950,13
784975,784975,13
785000,785000,13
785025,785025,13
785050,785050,13
785075,785075,13
785100,785100,13
785125,785125,13
785150,785150,13
785175,785175,13
785200,785200,13
785225,785225,13
785250,785250,13
785275,785275,13
785300,785300,13
785325,785325,13
785350,785350,13
785375,785375,13
785400,785400,13
785425,785425,13
785450,785450,13
785475,785475,13
785500,785500,13
785525,785525,13
785550,785550,13
785575,785575,13
785600,785600,13
785625,785625,13
785650,785650,13
785675,785675,13
785700,785700,13
785725,785725,13
785750,785750,13
785775,785775,13
785800,785800,13
785825,785825,13
785850,785850,13
785875,785875,13
785900,785900,13
785925,785925,13
785950,785950,13
785975,785975,13
786000,786000,13
786025,786025,13
786050,786050,13
786075,786075,13
786100,786100,13
786125,786125,13
786150,786150,13
786175,786175,13
786200,786200,13
786225,786225,13
786250,786250,13
786275,786275,13
786300,786300,13
786325,786325,13
786350,786350,13
786375,786375,13
786400,786400,13
786425,786425,13
786450,786450,13
786475,786475,13
786500,786500,13
786525,786525,13
786550,786550,13
786575,786575,13
786600,786600,13
786625,786625,13
786650,786650,13
786675,786675,13
786700,786700,13
786725,786725,13
786750,786750,13
786775,786775,13
786800,786800,13
786825,786825,14
786850,786850,14
786875,786875,14
786900,786900,14
786925,786925,14
786950,786950,14
786975,786975,14
787000,787000,14
787025,787025,14
787050,787050,14
787075,787075,14
787100,787100,14
787125,787125,14
787150,787150,14
787175,787175,14
787200,787200,14
787225,787225,14
787250,787250,14
787275,787275,14
787300,787300,14
787325,787325,14
787350,787350,14
787375,787375,14
787400,787400,14
787425,787425,14
787450,787450,14
787475,787475,14
787500,787500,14
787525,787525,14
787550,787550,14
787575,787575,14
787600,787600,14
787625,787625,14
787650,787650,14
787675,787675,14
787700,787700,14
787725,787725,14
787750,787750,14
787775,787775,14
787800,787800,14
787825,787825,14
787850,787850,14
787875,787875,14
787900,787900,14
787925,787925,14
787950,787950,14
787975,787975,14
788000,788000,14
788025,788025,14
788050,788050,14
788075,788075,14
788100,788100,14
788125,788125,14
788150,788150,14
788175,788175,14
788200,788200,14
788225,788225,14
788250,788250,14
788275,788275,14
788300,788300,14
788325,788325,14
788350,788350,14
788375,788375,14
788400,788400,14
788425,788425,14
788450,788450,14
788475,788475,14
788500,788500,14
788525,788525,14
788550,788550,14
788575,788575,14
788600,788600,14
788625,788625,14
788650,788650,14
788675,788675,14
788700,788700,14
788725,788725,14
788750,788750,14
788775,788775,14
788800,788800,14
788825,788825,14
788850,788850,14
788875,788875,14
788900,788900,14
788925,788925,14
788950,788950,14
788975,788975,14
789000,789000,14
789025,789025,14
789050,789050,14
789075,789075,14
789100,789100,14
789125,789125,14
789150,789150,14
789175,789175,14
789200,789200,14
789225,789225,14
789250,789250,14
789275,789275,14
789300,789300,14
789325,789325,14
789350,789350,14
789375,789375,14
789400,789400,14
789425,789425,14
789450,789450,14
789475,789475,14
789500,789500,14
789525,789525,14
789550,789550,14
789575,789575,14
789600,789600,13
789625,789625,13
789650,789650,13
789675,789675,13
789700,789700,13
789725,789725,13
789750,789750,13
789775,789775,13
789800,789800,13
789825,789825,13
789850,789850,13
789875,789875,13
789900,789900,13
789925,789925,13
789950,789950,13
789975,789975,13
790000,790000,13
790025,790025,13
790050,790050,13
790075,790075,13
790100,790100,13
790125,790125,13
790150,790150,13
790175,790175,13
790200,790200,13
790225,790225,13
790250,790250,13
790275,790275,13
790300,790300,13
790325,790325,13
790350,790350,13
790375,790375,13
790400,790400,13
790425,790425,13
790450,790450,13
790475,790475,13
790500,790500,13
790525,790525,13
790550,790550,13
790575,790575,13
790600,790600,13
790625,790625,13
790650,790650,13
790675,790675,13
790700,790700,13
790725,790725,13
790750,790750,13
790775,790775,13
790800,790800,12
790825,790825,12
790850,790850,12
790875,790875,12
790900,790900,12
790925,790925,12
790950,790950,12
790975,790975,12
791000,791000,12
791025,791025,12
791050,791050,12
791075,791075,12
791100,791100,12
791125,791125,12
791150,791150,12
791175,791175,12
791200,791200,12
791225,791225,12
791250,791250,12
791275,791275,12
791300,791300,12
791325,791325,12
791350,791350,12
791375,791375,12
791400,791400,12
791425,791425,12
791450,791450,12
791475,791475,12
791500,791500,12
791525,791525,12
791550,791550,12
791575,791575,12
791600,791600,12
791625,791625,12
791650,791650,12
791675,791675,12
791700,791700,13
791725,791725,13
791750,791750,13
791775,791775,13
791800,791800,13
791825,791825,13
791850,791850,13
791875,791875,13
791900,791900,13
791925,791925,13
791950,791950,13
791975,791975,13
792000,792000,13
792025,792025,13
792050,792050,13
792075,792075,13
792100,792100,13
792125,792125,13
792150,792150,13
792175,792175,13
792200,792200,13
792225,792225,13
792250,792250,13
792275,792275,13
792300,792300,13
792325,792325,13
792350,792350,13
792375,792375,13
792400,792400,13
792425,792425,13
792450,792450,13
792475,792475,13
792500,792500,13
792525,792525,13
792550,792550,13
792575,792575,13
792600,792600,13
792625,792625,13
792650,792650,13
792675,792675,13
792700,792700,13
792725,792725,13
792750,792750,13
792775,792775,13
792800,792800,13
792825,792825,13
792850,792850,13
792875,792875,13
792900,792900,13
792925,792925,13
792950,792950,13
792975,792975,13
793000,793000,13
793025,793025,13
793050,793050,13
793075,793075,13
793100,793100,13
793125,793125,13
793150,793150,13
793175,793175,13
793200,793200,13
793225,793225,13
793250,793250,13
793275,793275,13
793300,793300,13
793325,793325,13
793350,793350,13
793375,793375,13
793400,793400,13
793425,793425,13
793450,793450,13
793475,793475,13
793500,793500,13
793525,793525,13
793550,793550,13
793575,793575,13
793600,793600,13
793625,793625,13
793650,793650,13
793675,793675,13
793700,793700,13
793725,793725,13
793750,793750,13
793775,793775,13
793800,793800,13
793825,793825,13
793850,793850,13
793875,793875,13
793900,793900,13
793925,793925,13
793950,793950,13
793975,793975,13
794000,794000,13
794025,794025,13
794050,794050,13
794075,794075,13
794100,794100,13
794125,794125,13
794150,794150,13
794175,794175,13
794200,794200,13
794225,794225,13
794250,794250,13
794275,794275,13
794300,794300,13
794325,794325,12
794350,794350,12
794375,794375,12
794400,794400,12
794425,794425,12
794450,794450,12
794475,794475,12
794500,794500,12
794525,794525,12
794550,794550,12
794575,794575,12
794600,794600,12
794625,794625,12
794650,794650,12
794675,794675,12
794700,794700,12
794725,794725,12
794750,794750,11
794775,794775,11
794800,794800,11
794825,794825,11
794850,794850,11
794875,794875,11
794900,794900,11
794925,794925,11
794950,794950,11
794975,794975,11
795000,795000,11
795025,795025,11
795050,795050,11
795075,795075,11
795100,795100,11
795125,795125,11
795150,795150,11
795175,795175,11
795200,795200,11
795225,795225,11
795250,795250,11
795275,795275,11
795300,795300,11
795325,795325,11
795350,795350,11
795375,795375,11
795400,795400,11
795425,795425,11
795450,795450,11
795475,795475,11
795500,795500,11
795525,795525,11
795550,795550,11
795575,795575,11
795600,795600,11
795625,795625,11
795650,795650,11
795675,795675,11
795700,795700,11
795725,795725,11
795750,795750,11
795775,795775,11
795800,795800,11
795825,795825,11
795850,795850,11
795875,795875,11
795900,795900,11
795925,795925,11
795950,795950,11
795975,795975,11
796000,796000,11
796025,796025,11
796050,796050,11
796075,796075,11
796100,796100,11
796125,796125,11
796150,796150,11
796175,796175,11
796200,796200,11
796225,796225,11
796250,796250,11
796275,796275,11
796300,796300,11
796325,796325,11
796350,796350,11
796375,796375,11
796400,796400,11
796425,796425,11
796450,796450,11
796475,796475,11
796500,796500,11
796525,796525,11
796550,796550,11
796575,796575,11
796600,796600,11
796625,796625,11
796650,796650,11
796675,796675,11
796700,796700,11
796725,796725,11
796750,796750,11
796775,796775,11
796800,796800,11
796825,796825,11
796850,796850,11
796875,796875,11
796900,796900,11
796925,796925,11
796950,796950,11
796975,796975,11
797000,797000,11
797025,797025,11
797050,797050,11
797075,797075,11
797100,797100,11
797125,797125,11
797150,797150,11
797175,797175,11
797200,797200,11
797225,797225,11
797250,797250,11
797275,797275,11
797300,797300,11
797325,797325,11
797350,797350,11
797375,797375,11
797400,797400,11
797425,797425,11
797450,797450,11
797475,797475,11
797500,797500,11
797525,797525,11
797550,797550,11
797575,797575,11
797600,797600,11
797625,797625,11
797650,797650,11
797675,797675,11
797700,797700,11
797725,797725,11
797750,797750,11
797775,797775,11
797800,797800,11
797825,797825,11
797850,797850,10
797875,797875,10
797900,797900,10
797925,797925,10
797950,797950,10
797975,797975,10
798000,798000,10
798025,798025,10
798050,798050,10
798075,798075,10
798100,798100,10
798125,798125,10
798150,798150,10
798175,798175,10
798200,798200,10
798225,798225,10
798250,798250,10
798275,798275,10
798300,798300,10
798325,798325,10
798350,798350,10
798375,798375,10
798400,798400,10
798425,798425,10
798450,798450,10
798475,798475,9
798500,798500,9
798525,798525,9
798550,798550,9
798575,798575,9
798600,798600,9
798625,798625,9
798650,798650,9
798675,798675,9
798700,798700,9
798725,798725,9
798750,798750,9
798775,798775,9
798800,798800,9
798825,798825,9
798850,798850,9
798875,798875,9
798900,798900,9
798925,798925,9
798950,798950,9
798975,798975,9
799000,799000,9
799025,799025,8
799050,799050,8
799075,799075,8
799100,799100,8
799125,799125,8
799150,799150,8
799175,799175,8
799200,799200,8
799225,799225,8
799250,799250,8
799275,799275,8
799300,799300,8
799325,799325,8
799350,799350,8
799375,799375,8
799400,799400,8
799425,799425,8
799450,799450,8
799475,799475,8
799500,799500,8
799525,799525,8
799550,799550,8
799575,799575,8
799600,799600,8
799625,799625,8
799650,799650,7
799675,799675,7
799700,799700,7
799725,799725,7
799750,799750,7
799775,799775,7
799800,799800,7
799825,799825,7
799850,799850,7
799875,799875,7
799900,799900,7
799925,799925,7
799950,799950,7
799975,799975,7
800000,800000,7
800025,800025,7
800050,800050,7
800075,800075,7
800100,800100,7
800125,800125,7
800150,800150,7
800175,800175,7
800200,800200,7
800225,800225,7
800250,800250,7
800275,800275,7
800300,800300,7
800325,800325,7
800350,800350,6
800375,800375,6
800400,800400,6
800425,800425,6
800450,800450,6
800475,800475,6
800500,800500,6
800525,800525,6
800550,800550,6
800575,800575,6
800600,800600,6
800625,800625,6
800650,800650,6
800675,800675,6
800700,800700,6
800725,800725,6
800750,800750,6
800775,800775,6
800800,800800,6
800825,800825,6
800850,800850,6
800875,800875,6
800900,800900,6
800925,800925,6
800950,800950,6
800975,800975,6
801000,801000,5
801025,801025,5
801050,801050,5
801075,801075,5
801100,801100,5
801125,801125,5
801150,801150,5
801175,801175,5
801200,801200,5
801225,801225,5
801250,801250,5
801275,801275,5
801300,801300,5
801325,801325,5
801350,801350,5
801375,801375,5
801400,801400,5
801425,801425,5
801450,801450,5
801475,801475,5
801500,801500,5
801525,801525,5
801550,801550,5
801575,801575,5
801600,801600,5
801625,801625,5
801650,801650,5
801675,801675,5
801700,801700,4
801725,801725,4
801750,801750,4
801775,801775,4
801800,801800,4
801825,801825,4
801850,801850,4
801875,801875,4
801900,801900,4
801925,801925,4
801950,801950,4
801975,801975,4
802000,802000,4
802025,802025,4
802050,802050,4
802075,802075,4
802100,802100,4
802125,802125,4
802150,802150,4
802175,802175,4
802200,802200,4
802225,802225,4
802250,802250,4
802275,802275,4
802300,802300,4
802325,802325,4
802350,802350,4
802375,802375,4
802400,802400,4
802425,802425,4
802450,802450,4
802475,802475,4
802500,802500,4
802525,802525,4
802550,802550,4
802575,802575,4
802600,802600,4
802625,802625,4
802650,802650,4
802675,802675,4
802700,802700,4
802725,802725,4
802750,802750,4
802775,802775,4
802800,802800,4
802825,802825,4
802850,802850,4
802875,802875,4
802900,802900,4
802925,802925,4
802950,802950,4
802975,802975,4
803000,803000,4
803025,803025,4
803050,803050,4
803075,803075,4
803100,803100,4
803125,803125,4
803150,803150,4
803175,803175,4
803200,803200,4
803225,803225,4
803250,803250,4
803275,803275,4
803300,803300,4
803325,803325,4
803350,803350,4
803375,803375,4
803400,803400,4
803425,803425,4
803450,803450,4
803475,803475,4
803500,803500,4
803525,803525,4
803550,803550,4
803575,803575,4
803600,803600,4
803625,803625,4
803650,803650,4
803675,803675,4
803700,803700,4
803725,803725,4
803750,803750,4
803775,803775,4
803800,803800,4
803825,803825,4
803850,803850,4
803875,803875,4
803900,803900,4
803925,803925,4
803950,803950,4
803975,803975,4
804000,804000,4
804025,804025,4
804050,804050,4
804075,804075,4
804100,804100,4
804125,804125,4
804150,804150,4
804175,804175,4
804200,804200,4
804225,804225,4
804250,804250,4
804275,804275,4
804300,804300,4
804325,804325,4
804350,804350,4
804375,804375,4
804400,804400,4
804425,804425,4
804450,804450,4
804475,804475,4
804500,804500,4
804525,804525,4
804550,804550,4
804575,804575,4
804600,804600,4
804625,804625,4
804650,804650,4
804675,804675,4
804700,804700,4
804725,804725,4
804750,804750,4
804775,804775,4
804800,804800,4
804825,804825,4
804850,804850,4
804875,804875,4
804900,804900,4
804925,804925,4
804950,804950,4
804975,804975,4
805000,805000,4
805025,805025,4
805050,805050,4
805075,805075,4
805100,805100,4
805125,805125,4
805150,805150,4
805175,805175,4
805200,805200,4
805225,805225,4
805250,805250,4
805275,805275,4
805300,805300,4
805325,805325,4
805350,805350,4
805375,805375,4
805400,805400,4
805425,805425,4
805450,805450,4
805475,805475,4
805500,805500,4
805525,805525,4
805550,805550,4
805575,805575,4
805600,805600,4
805625,805625,4
805650,805650,4
805675,805675,4
805700,805700,4
805725,805725,4
805750,805750,4
805775,805775,4
805800,805800,4
805825,805825,4
805850,805850,4
805875,805875,4
805900,805900,4
805925,805925,4
805950,805950,4
805975,805975,4
806000,806000,4
806025,806025,4
806050,806050,4
806075,806075,4
806100,806100,4
806125,806125,4
806150,806150,4
806175,806175,4
806200,806200,4
806225,806225,4
806250,806250,4
806275,806275,4
806300,806300,4
806325,806325,4
806350,806350,4
806375,806375,4
806400,806400,3
806425,806425,3
806450,806450,3
806475,806475,3
806500,806500,3
806525,806525,3
806550,806550,3
806575,806575,3
806600,806600,3
806625,806625,3
806650,806650,3
806675,806675,3
806700,806700,3
806725,806725,3
806750,806750,3
806775,806775,3
806800,806800,3
806825,806825,3
806850,806850,3
806875,806875,3
806900,806900,3
806925,806925,3
806950,806950,3
806975,806975,3
807000,807000,3
807025,807025,3
807050,807050,3
807075,807075,3
807100,807100,3
807125,807125,3
807150,807150,3
807175,807175,3
807200,807200,3
807225,807225,3
807250,807250,3
807275,807275,3
807300,807300,3
807325,807325,3
807350,807350,3
807375,807375,3
807400,807400,3
807425,807425,3
807450,807450,3
807475,807475,3
807500,807500,3
807525,807525,3
807550,807550,3
807575,807575,3
807600,807600,3
807625,807625,3
807650,807650,3
807675,807675,3
807700,807700,3
807725,807725,3
807750,807750,3
807775,807775,3
807800,807800,3
807825,807825,3
807850,807850,3
807875,807875,3
807900,807900,3
807925,807925,3
807950,807950,3
807975,807975,3
808000,808000,3
808025,808025,3
808050,808050,3
808075,808075,3
808100,808100,3
808125,808125,3
808150,808150,3
808175,808175,3
808200,808200,3
808225,808225,3
808250,808250,3
808275,808275,3
808300,808300,3
808325,808325,3
808350,808350,3
808375,808375,3
808400,808400,3
808425,808425,3
808450,808450,3
808475,808475,3
808500,808500,3
808525,808525,3
808550,808550,3
808575,808575,3
808600,808600,3
808625,808625,3
808650,808650,3
808675,808675,3
808700,808700,3
808725,808725,3
808750,808750,3
808775,808775,3
808800,808800,3
808825,808825,3
808850,808850,3
808875,808875,3
808900,808900,3
808925,808925,3
808950,808950,3
808975,808975,3
809000,809000,3
809025,809025,3
809050,809050,3
809075,809075,3
809100,809100,3
809125,809125,3
809150,809150,3
809175,809175,3
809200,809200,3
809225,809225,3
809250,809250,3
809275,809275,3
809300,809300,3
809325,809325,3
809350,809350,3
809375,809375,3
809400,809400,3
809425,809425,3
809450,809450,3
809475,809475,3
809500,809500,3
809525,809525,3
809550,809550,3
809575,809575,3
809600,809600,3
809625,809625,3
809650,809650,3
809675,809675,3
809700,809700,3
809725,809725,3
809750,809750,3
809775,809775,3
809800,809800,3
809825,809825,3
809850,809850,3
809875,809875,3
809900,809900,3
809925,809925,3
809950,809950,3
809975,809975,3
810000,810000,3
810025,810025,3
810050,810050,3
810075,810075,3
810100,810100,3
810125,810125,3
810150,810150,3
810175,810175,3
810200,810200,3
810225,810225,3
810250,810250,3
810275,810275,3
810300,810300,3
810325,810325,3
810350,810350,3
810375,810375,3
810400,810400,3
810425,810425,3
810450,810450,3
810475,810475,3
810500,810500,3
810525,810525,3
810550,810550,3
810575,810575,3
810600,810600,3
810625,810625,3
810650,810650,3
810675,810675,3
810700,810700,3
810725,810725,3
810750,810750,3
810775,810775,3
810800,810800,3
810825,810825,3
810850,810850,3
810875,810875,3
810900,810900,3
810925,810925,3
810950,810950,3
810975,810975,3
811000,811000,3
811025,811025,3
811050,811050,3
811075,811075,3
811100,811100,3
811125,811125,3
811150,811150,3
811175,811175,3
811200,811200,3
811225,811225,3
811250,811250,3
811275,811275,3
811300,811300,3
811325,811325,3
811350,811350,3
811375,811375,3
811400,811400,3
811425,811425,3
811450,811450,3
811475,811475,3
811500,811500,3
811525,811525,3
811550,811550,3
811575,811575,3
811600,811600,3
811625,811625,3
811650,811650,3
811675,811675,3
811700,811700,3
811725,811725,3
811750,811750,3
811775,811775,3
811800,811800,3
811825,811825,3
811850,811850,3
811875,811875,3
811900,811900,3
811925,811925,3
811950,811950,3
811975,811975,3
812000,812000,3
812025,812025,3
812050,812050,3
812075,812075,3
812100,812100,3
812125,812125,3
812150,812150,3
812175,812175,3
812200,812200,3
812225,812225,3
812250,812250,3
812275,812275,3
812300,812300,3
812325,812325,3
812350,812350,3
812375,812375,3
812400,812400,3
812425,812425,3
812450,812450,3
812475,812475,3
812500,812500,3
812525,812525,3
812550,812550,3
812575,812575,3
812600,812600,3
812625,812625,3
812650,812650,3
812675,812675,3
812700,812700,3
812725,812725,3
812750,812750,3
812775,812775,3
812800,812800,3
812825,812825,3
812850,812850,3
812875,812875,3
812900,812900,3
812925,812925,3
812950,812950,3
812975,812975,3
813000,813000,3
813025,813025,3
813050,813050,3
813075,813075,3
813100,813100,3
813125,813125,3
813150,813150,3
813175,813175,3
813200,813200,3
813225,813225,3
813250,813250,3
813275,813275,3
813300,813300,3
813325,813325,3
813350,813350,3
813375,813375,3
813400,813400,3
813425,813425,3
813450,813450,3
813475,813475,3
813500,813500,3
813525,813525,3
813550,813550,3
813575,813575,3
813600,813600,3
813625,813625,3
813650,813650,3
813675,813675,3
813700,813700,3
813725,813725,3
813750,813750,3
813775,813775,3
813800,813800,3
813825,813825,3
813850,813850,3
813875,813875,3
813900,813900,3
813925,813925,3
813950,813950,3
813975,813975,3
814000,814000,3
814025,814025,3
814050,814050,3
814075,814075,3
814100,814100,3
814125,814125,3
814150,814150,3
814175,814175,3
814200,814200,3
814225,814225,3
814250,814250,3
814275,814275,3
814300,814300,3
814325,814325,3
814350,814350,3
814375,814375,3
814400,814400,3
814425,814425,3
814450,814450,3
814475,814475,3
814500,814500,3
814525,814525,3
814550,814550,3
814575,814575,3
814600,814600,3
814625,814625,3
814650,814650,3
814675,814675,3
814700,814700,3
814725,814725,3
814750,814750,3
814775,814775,3
814800,814800,3
814825,814825,3
814850,814850,3
814875,814875,3
814900,814900,3
814925,814925,3
814950,814950,3
814975,814975,3
815000,815000,3
815025,815025,3
815050,815050,3
815075,815075,3
815100,815100,3
815125,815125,3
815150,815150,3
815175,815175,3
815200,815200,3
815225,815225,3
815250,815250,3
815275,815275,3
815300,815300,3
815325,815325,3
815350,815350,3
815375,815375,3
815400,815400,3
815425,815425,3
815450,815450,3
815475,815475,3
815500,815500,3
815525,815525,3
815550,815550,3
815575,815575,3
815600,815600,3
815625,815625,3
815650,815650,3
815675,815675,3
815700,815700,3
815725,815725,3
815750,815750,3
815775,815775,3
815800,815800,3
815825,815825,3
815850,815850,3
815875,815875,3
815900,815900,3
815925,815925,3
815950,815950,3
815975,815975,3
816000,816000,3
816025,816025,3
816050,816050,3
816075,816075,3
816100,816100,3
816125,816125,3
816150,816150,3
816175,816175,3
816200,816200,3
816225,816225,3
816250,816250,3
816275,816275,3
816300,816300,3
816325,816325,3
816350,816350,3
816375,816375,3
816400,816400,3
816425,816425,3
816450,816450,3
816475,816475,3
816500,816500,3
816525,816525,3
816550,816550,3
816575,816575,3
816600,816600,3
816625,816625,3
816650,816650,3
816675,816675,3
816700,816700,3
816725,816725,3
816750,816750,3
816775,816775,3
816800,816800,3
816825,816825,3
816850,816850,3
816875,816875,3
816900,816900,3
816925,816925,3
816950,816950,3
816975,816975,3
817000,817000,3
817025,817025,3
817050,817050,3
817075,817075,3
817100,817100,3
817125,817125,3
817150,817150,3
817175,817175,3
817200,817200,3
817225,817225,3
817250,817250,3
817275,817275,3
817300,817300,3
817325,817325,3
817350,817350,3
817375,817375,3
817400,817400,3
817425,817425,3
817450,817450,3
817475,817475,4
817500,817500,4
817525,817525,4
817550,817550,4
817575,817575,4
817600,817600,4
817625,817625,4
817650,817650,4
817675,817675,4
817700,817700,4
817725,817725,4
817750,817750,4
817775,817775,4
817800,817800,4
817825,817825,4
817850,817850,4
817875,817875,4
817900,817900,4
817925,817925,4
817950,817950,4
817975,817975,4
818000,818000,4
818025,818025,4
818050,818050,4
818075,818075,4
818100,818100,4
818125,818125,4
818150,818150,4
818175,818175,4
818200,818200,4
818225,818225,4
818250,818250,4
818275,818275,4
818300,818300,4
818325,818325,4
818350,818350,4
818375,818375,4
818400,818400,4
818425,818425,4
818450,818450,4
818475,818475,4
818500,818500,4
818525,818525,4
818550,818550,4
818575,818575,4
818600,818600,4
818625,818625,4
818650,818650,4
818675,818675,4
818700,818700,4
818725,818725,4
818750,818750,4
818775,818775,4
818800,818800,4
818825,818825,4
818850,818850,4
818875,818875,4
818900,818900,4
818925,818925,4
818950,818950,4
818975,818975,4
819000,819000,4
819025,819025,4
819050,819050,4
819075,819075,4
819100,819100,4
819125,819125,4
819150,819150,4
819175,819175,4
819200,819200,4
819225,819225,4
819250,819250,4
819275,819275,4
819300,819300,4
819325,819325,4
819350,819350,4
819375,819375,4
819400,819400,4
819425,819425,4
819450,819450,4
819475,819475,4
819500,819500,4
819525,819525,4
819550,819550,4
819575,819575,4
819600,819600,4
819625,819625,4
819650,819650,4
819675,819675,4
819700,819700,4
819725,819725,4
819750,819750,4
819775,819775,4
819800,819800,4
819825,819825,4
819850,819850,4
819875,819875,4
819900,819900,4
819925,819925,4
819950,819950,4
819975,819975,4
820000,820000,4
820025,820025,4
820050,820050,4
820075,820075,4
820100,820100,4
820125,820125,4
820150,820150,4
820175,820175,4
820200,820200,4
820225,820225,4
820250,820250,4
820275,820275,4
820300,820300,4
820325,820325,4
820350,820350,4
820375,820375,4
820400,820400,4
820425,820425,4
820450,820450,4
820475,820475,4
820500,820500,4
820525,820525,4
820550,820550,4
820575,820575,4
820600,820600,4
820625,820625,4
820650,820650,4
820675,820675,4
820700,820700,4
820725,820725,4
820750,820750,4
820775,820775,4
820800,820800,4
820825,820825,4
820850,820850,4
820875,820875,4
820900,820900,4
820925,820925,4
820950,820950,3
820975,820975,3
821000,821000,3
821025,821025,3
821050,821050,3
821075,821075,3
821100,821100,3
821125,821125,3
821150,821150,3
821175,821175,3
821200,821200,3
821225,821225,3
821250,821250,3
821275,821275,3
821300,821300,3
821325,821325,3
821350,821350,3
821375,821375,3
821400,821400,3
821425,821425,3
821450,821450,3
821475,821475,3
821500,821500,3
821525,821525,3
821550,821550,3
821575,821575,3
821600,821600,3
821625,821625,3
821650,821650,3
821675,821675,3
821700,821700,3
821725,821725,3
821750,821750,3
821775,821775,3
821800,821800,3
821825,821825,3
821850,821850,3
821875,821875,3
821900,821900,3
821925,821925,3
821950,821950,3
821975,821975,3
822000,822000,3
822025,822025,3
822050,822050,3
822075,822075,3
822100,822100,3
822125,822125,3
822150,822150,3
822175,822175,3
822200,822200,3
822225,822225,3
822250,822250,3
822275,822275,3
822300,822300,3
822325,822325,3
822350,822350,3
822375,822375,3
822400,822400,3
822425,822425,3
822450,822450,3
822475,822475,3
822500,822500,3
822525,822525,3
822550,822550,3
822575,822575,3
822600,822600,3
822625,822625,3
822650,822650,3
822675,822675,3
822700,822700,3
822725,822725,3
822750,822750,3
822775,822775,3
822800,822800,3
822825,822825,3
822850,822850,3
822875,822875,3
822900,822900,3
822925,822925,3
822950,822950,3
